,element_name,comment_
446,ATLMDTPS3:CAEN/PSMDT01/branchController11/easyCrate1/easyBoard01/channel001.actual.vMon,MDT PS EC EOL3C13 | EOL4C13 LV Vmon
447,ATLMDTPS3:CAEN/PSMDT01/branchController14/easyCrate0/easyBoard01/channel000.actual.vMon,MDT PS EA EML1A09 | EML1A11 LV Vmon
448,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate2/easyBoard13/channel005.actual.vMon,MDT PS BC BIR5C15 | BIR6C15 LV Vmon
449,ATLMDTPS2:CAEN/PSMDT02/branchController06/easyCrate0/easyBoard17/channel003.actual.vMon,MDT PS BC BMS2C16 | BMS3C16 LV Vmon
450,ATLMDTPS3:CAEN/PSMDT01/branchController10/easyCrate3/easyBoard05/channel001.actual.vMon,MDT PS EA EOS4A02 | EOS5A02 LV Vmon
451,ATLMDTPS2:CAEN/PSMDT02/branchController04/easyCrate0/easyBoard17/channel000.actual.vMon,MDT PS BA BOF1A14 | BOF3A14 LV Vmon
452,ATLMDTPS2:CAEN/PSMDT02/branchController06/easyCrate1/easyBoard09/channel003.actual.vMon,MDT PS BC BMS4C02 | BMS6C02 LV Vmon
453,ATLMDTPS2:CAEN/PSMDT02/branchController02/easyCrate2/easyBoard13/channel001.actual.vMon,MDT PS BA BML2A13 | BML3A13 LV Vmon
454,ATLMDTPS2:CAEN/PSMDT02/branchController06/easyCrate1/easyBoard13/channel000.actual.vMon,MDT PS BA BML1A01 | BML2A01 LV Vmon
455,ATLMDTPS2:CAEN/PSMDT02/branchController05/easyCrate0/easyBoard13/channel001.actual.vMon,MDT PS BA BOL1A01 | BOL2A01 LV Vmon
456,ATLMDTPS3:CAEN/PSMDT01/branchController10/easyCrate0/easyBoard09/channel003.actual.vMon,MDT PS EA EOS4A12 | EOS5A12 LV Vmon
457,ATLMDTPS3:CAEN/PSMDT01/branchController15/easyCrate2/easyBoard05/channel002.actual.vMon,MDT PS EC EML2C15 | EML3C15 LV Vmon
458,ATLMDTPS2:CAEN/PSMDT02/branchController00/easyCrate3/easyBoard17/channel002.actual.vMon,MDT PS BC BOS4C10 | BOS5C10 LV Vmon
459,ATLMDTPS2:CAEN/PSMDT02/branchController04/easyCrate2/easyBoard05/channel002.actual.vMon,MDT PS BC BOS4C16 | BOS5C16 LV Vmon
460,ATLMDTPS2:CAEN/PSMDT02/branchController00/easyCrate2/easyBoard09/channel002.actual.vMon,MDT PS BC BMG2C12 | BMG4C12 LV Vmon
461,ATLMDTPS3:CAEN/PSMDT01/branchController13/easyCrate2/easyBoard09/channel004.actual.vMon,MDT PS EC EES1C06 | EES2C06 LV Vmon
462,ATLMDTPS3:CAEN/PSMDT01/branchController11/easyCrate4/easyBoard05/channel000.actual.vMon,MDT PS EC EOS1C08 | EOS3C06 LV Vmon
463,ATLMDTPS3:CAEN/PSMDT01/branchController14/easyCrate3/easyBoard01/channel001.actual.vMon,MDT PS EA EML2A01 | EML3A01 LV Vmon
464,ATLMDTPS3:CAEN/PSMDT02/branchController03/easyCrate0/easyBoard17/channel003.actual.vMon,MDT PS spare channel of LV board: 03 0 17 Vmon
465,ATLMDTPS2:CAEN/PSMDT02/branchController03/easyCrate2/easyBoard01/channel005.actual.vMon,MDT PS BC BIS5C06 | BIS6C06 LV Vmon
466,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate2/easyBoard05/channel001.actual.vMon,MDT PS BC BIL3C03 | BIL4C03 LV Vmon
467,ATLMDTPS3:CAEN/PSMDT02/branchController03/easyCrate0/easyBoard17/channel004.actual.vMon,MDT PS spare channel of LV board: 03 0 17 Vmon
468,ATLMDTPS3:CAEN/PSMDT01/branchController13/easyCrate2/easyBoard09/channel001.actual.vMon,MDT PS EC EEL1C15 | EEL2C15 LV Vmon
469,ATLMDTPS2:CAEN/PSMDT02/branchController01/easyCrate1/easyBoard13/channel001.actual.vMon,MDT PS BA BOL2A07 | BOS2A08 LV Vmon
470,ATLMDTPS2:CAEN/PSMDT02/branchController02/easyCrate2/easyBoard09/channel000.actual.vMon,MDT PS BA BMF3A12 | BMF3A14 LV Vmon
471,ATLMDTPS2:CAEN/PSMDT02/branchController02/easyCrate1/easyBoard17/channel000.actual.vMon,MDT PS BC BMS4C08 | BMS6C08 LV Vmon
472,ATLMDTPS3:CAEN/PSMDT01/branchController14/easyCrate3/easyBoard01/channel002.actual.vMon,MDT PS EA EML4A01 | EML5A01 LV Vmon
473,ATLMDTPS3:CAEN/PSMDT01/branchController10/easyCrate1/easyBoard01/channel003.actual.vMon,MDT PS EA EOS1A14 | EOS2A14 LV Vmon
474,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate1/easyBoard05/channel005.actual.vMon,MDT PS BA BIS5A04 | BIS6A04 LV Vmon
475,ATLMDTPS2:CAEN/PSMDT02/branchController05/easyCrate2/easyBoard01/channel002.actual.vMon,MDT PS BC BOL5C03 | BOL6C03 LV Vmon
476,ATLMDTPS2:CAEN/PSMDT02/branchController06/easyCrate3/easyBoard13/channel001.actual.vMon,MDT PS BA BML2A05 | BML3A05 LV Vmon
477,ATLMDTPS3:CAEN/PSMDT01/branchController12/easyCrate2/easyBoard09/channel000.actual.vMon,MDT PS EA EEL1A13 | EEL2A13 LV Vmon
478,ATLMDTPS3:CAEN/PSMDT01/branchController13/easyCrate2/easyBoard13/channel004.actual.vMon,MDT PS EC EES1C16 | EES2C16 LV Vmon
479,ATLMDTPS2:CAEN/PSMDT02/branchController06/easyCrate1/easyBoard13/channel001.actual.vMon,MDT PS BA BML3A01 | BML6A01 LV Vmon
480,ATLMDTPS2:CAEN/PSMDT02/branchController00/easyCrate2/easyBoard01/channel000.actual.vMon,MDT PS BC BOL1C11 | BOL3C11 LV Vmon
481,ATLMDTPS2:CAEN/PSMDT02/branchController03/easyCrate0/easyBoard17/channel000.actual.vMon,MDT PS BA BIS1A12 | BIS2A12 LV Vmon
482,ATLMDTPS2:CAEN/PSMDT02/branchController04/easyCrate3/easyBoard13/channel001.actual.vMon,MDT PS BC BMR4C13 LV Vmon
483,ATLMDTPS3:CAEN/PSMDT01/branchController11/easyCrate1/easyBoard01/channel000.actual.vMon,MDT PS EC EOL1C13 | EOL2C13 LV Vmon
484,ATLMDTPS3:CAEN/PSMDT01/branchController13/easyCrate2/easyBoard05/channel002.actual.vMon,MDT PS EC BEE1C10 | BEE1C12 | BEE2C10 | BEE2C12 LV Vmon
485,ATLMDTPS3:CAEN/PSMDT01/branchController13/easyCrate2/easyBoard01/channel002.actual.vMon,MDT PS EC EIL4C09 | EIL4C11 LV Vmon
486,ATLMDTPS3:CAEN/PSMDT01/branchController11/easyCrate1/easyBoard05/channel003.actual.vMon,MDT PS EC EOL1C15 | EOL2C15 LV Vmon
487,ATLMDTPS2:CAEN/PSMDT02/branchController01/easyCrate2/easyBoard05/channel002.actual.vMon,MDT PS BC BOS5C06 | BOS6C06 LV Vmon
488,ATLMDTPS3:CAEN/PSMDT01/branchController11/easyCrate1/easyBoard09/channel000.actual.vMon,MDT PS EC EOL3C15 | EOL4C15 LV Vmon
489,ATLMDTPS2:CAEN/PSMDT02/branchController02/easyCrate0/easyBoard09/channel000.actual.vMon,MDT PS BC BML2C09 | BML4C09 LV Vmon
490,ATLMDTPS3:CAEN/PSMDT01/branchController14/easyCrate3/easyBoard05/channel000.actual.vMon,MDT PS EA EMS3A02 | EMS4A02 LV Vmon
491,ATLMDTPS2:CAEN/PSMDT02/branchController02/easyCrate2/easyBoard05/channel000.actual.vMon,MDT PS BC BML2C11 | BML3C11 LV Vmon
492,ATLMDTPS3:CAEN/PSMDT01/branchController12/easyCrate2/easyBoard09/channel004.actual.vMon,MDT PS EA EES1A06 | EES2A06 LV Vmon
493,ATLMDTPS2:CAEN/PSMDT02/branchController06/easyCrate3/easyBoard05/channel000.actual.vMon,MDT PS BC BML2C03 | BML3C03 LV Vmon
494,ATLMDTPS2:CAEN/PSMDT02/branchController05/easyCrate3/easyBoard01/channel001.actual.vMon,MDT PS BC BOL3C01 | BOL4C01 LV Vmon
495,ATLMDTPS2:CAEN/PSMDT02/branchController00/easyCrate2/easyBoard05/channel000.actual.vMon,MDT PS BC BOG2C12 | BOG4C12 LV Vmon
496,ATLMDTPS3:CAEN/PSMDT02/branchController03/easyCrate0/easyBoard17/channel005.actual.vMon,MDT PS EA BIS7A10 | BIS8A10 | BIS8A12 LV Vmon
497,ATLMDTPS3:CAEN/PSMDT01/branchController13/easyCrate2/easyBoard01/channel003.actual.vMon,MDT PS EC EIL4C13 | EIL4C15 LV Vmon
498,ATLMDTPS3:CAEN/PSMDT01/branchController12/easyCrate2/easyBoard09/channel002.actual.vMon,MDT PS EA EEL2A05 LV Vmon
499,ATLMDTPS3:CAEN/PSMDT01/branchController12/easyCrate2/easyBoard17/channel000.actual.vMon,MDT PS EA BEE1A02 | BEE1A04 | BEE2A02 | BEE2A04 LV Vmon
500,ATLMDTPS2:CAEN/PSMDT02/branchController02/easyCrate2/easyBoard17/channel000.actual.vMon,MDT PS BC BML2C13 | BML3C13 LV Vmon
501,ATLMDTPS2:CAEN/PSMDT02/branchController03/easyCrate0/easyBoard09/channel005.actual.vMon,MDT PS BA BIS5A10 | BIS6A10 LV Vmon
502,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate1/easyBoard05/channel003.actual.vMon,MDT PS BA BIS1A04 | BIS2A04 LV Vmon
503,ATLMDTPS2:CAEN/PSMDT02/branchController02/easyCrate0/easyBoard09/channel001.actual.vMon,MDT PS BC BML3C09 | BML5C09 LV Vmon
504,ATLMDTPS3:CAEN/PSMDT01/branchController11/easyCrate0/easyBoard01/channel003.actual.vMon,MDT PS EC EOS1C10 | EOS2C10 LV Vmon
505,ATLMDTPS3:CAEN/PSMDT01/branchController12/easyCrate2/easyBoard05/channel001.actual.vMon,MDT PS EA EEL1A03 | EEL2A03 LV Vmon
506,ATLMDTPS3:CAEN/PSMDT01/branchController12/easyCrate2/easyBoard09/channel002.actual.vMon,MDT PS EA EES1A02 | EES2A02 LV Vmon
507,ATLMDTPS3:CAEN/PSMDT01/branchController15/easyCrate4/easyBoard09/channel001.actual.vMon,MDT PS EC EMS4C08 | EMS5C08 LV Vmon
508,ATLMDTPS2:CAEN/PSMDT02/branchController04/easyCrate3/easyBoard09/channel003.actual.vMon,MDT PS BC BOR3C13 LV Vmon
509,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate2/easyBoard13/channel001.actual.vMon,MDT PS BC BIM3C15 | BIM4C15 LV Vmon
510,ATLMDTPS2:CAEN/PSMDT02/branchController00/easyCrate3/easyBoard13/channel002.actual.vMon,MDT PS BC BOL4C09 | BOL5C09 LV Vmon
511,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate1/easyBoard01/channel004.actual.vMon,MDT PS BA BIS3A02 | BIS4A02 LV Vmon
512,ATLMDTPS3:CAEN/PSMDT01/branchController10/easyCrate1/easyBoard05/channel002.actual.vMon,MDT PS EA EOS6A14 | EOS6A16 LV Vmon
513,ATLMDTPS3:CAEN/PSMDT01/branchController14/easyCrate4/easyBoard09/channel000.actual.vMon,MDT PS EA EMS2A08 | EMS3A08 LV Vmon
514,ATLMDTPS3:CAEN/PSMDT01/branchController13/easyCrate2/easyBoard01/channel000.actual.vMon,MDT PS EC EIL4C01 | EIL4C03 | EIS2C02 | EIS2C04 LV Vmon
515,ATLMDTPS3:CAEN/PSMDT01/branchController12/easyCrate2/easyBoard01/channel001.actual.vMon,MDT PS EA EIL4A05 | EIL4A07 LV Vmon
516,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate1/easyBoard05/channel000.actual.vMon,MDT PS BA BIL1A03 | BIL2A03 LV Vmon
517,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate2/easyBoard13/channel000.actual.vMon,MDT PS BC BIM1C15 | BIM2C15 LV Vmon
518,ATLMDTPS2:CAEN/PSMDT02/branchController05/easyCrate0/easyBoard13/channel002.actual.vMon,MDT PS BA BOL5A01 | BOL6A01 LV Vmon
519,ATLMDTPS3:CAEN/PSMDT01/branchController10/easyCrate0/easyBoard05/channel000.actual.vMon,MDT PS EA EOS1A12 | EOS3A10 LV Vmon
520,ATLMDTPS3:CAEN/PSMDT02/branchController03/easyCrate2/easyBoard17/channel003.actual.vMon,MDT PS EC BIS7C06 | BIS8C06 LV Vmon
521,ATLMDTPS3:CAEN/PSMDT01/branchController15/easyCrate0/easyBoard05/channel003.actual.vMon,MDT PS EC EML4C11 | EML5C11 LV Vmon
522,ATLMDTPS2:CAEN/PSMDT02/branchController03/easyCrate0/easyBoard13/channel002.actual.vMon,MDT PS BA BIM5A11 LV Vmon
523,ATLMDTPS2:CAEN/PSMDT02/branchController01/easyCrate1/easyBoard17/channel001.actual.vMon,MDT PS BA BOS3A08 | BOS4A08 LV Vmon
524,ATLMDTPS2:CAEN/PSMDT02/branchController06/easyCrate1/easyBoard17/channel003.actual.vMon,MDT PS BA BMS4A02 | BMS6A02 LV Vmon
525,ATLMDTPS2:CAEN/PSMDT02/branchController04/easyCrate2/easyBoard01/channel001.actual.vMon,MDT PS BC BOL2C15 | BOS2C16 LV Vmon
526,ATLMDTPS2:CAEN/PSMDT02/branchController03/easyCrate2/easyBoard01/channel001.actual.vMon,MDT PS BC BIL3C05 | BIL4C05 LV Vmon
527,ATLMDTPS2:CAEN/PSMDT02/branchController03/easyCrate2/easyBoard13/channel001.actual.vMon,MDT PS BC BIM3C11 | BIM4C11 LV Vmon
528,ATLMDTPS3:CAEN/PSMDT01/branchController11/easyCrate3/easyBoard01/channel002.actual.vMon,MDT PS EC EOL5C01 | EOL6C01 LV Vmon
529,ATLMDTPS2:CAEN/PSMDT02/branchController02/easyCrate1/easyBoard17/channel001.actual.vMon,MDT PS BC BMS5C08 | BMS5C10 LV Vmon
530,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate2/easyBoard13/channel003.actual.vMon,MDT PS BC BIR1C15 | BIR2C15 LV Vmon
531,ATLMDTPS3:CAEN/PSMDT01/branchController15/easyCrate0/easyBoard09/channel000.actual.vMon,MDT PS EC EMS2C12 | EMS3C12 LV Vmon
532,ATLMDTPS2:CAEN/PSMDT02/branchController00/easyCrate2/easyBoard09/channel000.actual.vMon,MDT PS BA BMG2A12 | BMG4A12 LV Vmon
533,ATLMDTPS2:CAEN/PSMDT02/branchController01/easyCrate2/easyBoard05/channel001.actual.vMon,MDT PS BC BOS3C06 | BOS4C06 LV Vmon
534,ATLMDTPS3:CAEN/PSMDT01/branchController12/easyCrate2/easyBoard09/channel003.actual.vMon,MDT PS EA EES1A04 | EES2A04 LV Vmon
535,ATLMDTPS2:CAEN/PSMDT02/branchController06/easyCrate1/easyBoard13/channel003.actual.vMon,MDT PS BC BML1C01 | BML4C01 LV Vmon
536,ATLMDTPS3:CAEN/PSMDT01/branchController12/easyCrate2/easyBoard01/channel000.actual.vMon,MDT PS EA EIL4A01 | EIL4A03 LV Vmon
537,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate2/easyBoard17/channel001.actual.vMon,MDT PS BC BIS3C16 | BIS4C16 LV Vmon
538,ATLMDTPS3:CAEN/PSMDT01/branchController11/easyCrate4/easyBoard09/channel002.actual.vMon,MDT PS EC EOS2C08 | EOS3C08 LV Vmon
539,ATLMDTPS3:CAEN/PSMDT01/branchController15/easyCrate2/easyBoard05/channel003.actual.vMon,MDT PS EC EML4C15 | EML5C15 LV Vmon
540,ATLMDTPS3:CAEN/PSMDT01/branchController11/easyCrate3/easyBoard05/channel003.actual.vMon,MDT PS EC EOL1C03 | EOL2C03 LV Vmon
541,ATLMDTPS2:CAEN/PSMDT02/branchController00/easyCrate1/easyBoard17/channel001.actual.vMon,MDT PS BA BOF3A12 LV Vmon
542,ATLMDTPS2:CAEN/PSMDT02/branchController00/easyCrate2/easyBoard01/channel002.actual.vMon,MDT PS BC BOL4C11 | BOL5C11 LV Vmon
543,ATLMDTPS3:CAEN/PSMDT02/branchController04/easyCrate2/easyBoard13/channel003.actual.vMon,MDT PS EA BIS7A06 LV Vmon
544,ATLMDTPS3:CAEN/PSMDT02/branchController03/easyCrate0/easyBoard17/channel004.actual.vMon,MDT PS EA BIS7A08 | BIS7A10 LV Vmon
545,ATLMDTPS3:CAEN/PSMDT01/branchController13/easyCrate2/easyBoard13/channel000.actual.vMon,MDT PS EC EES1C08 | EES2C08 LV Vmon
546,ATLMDTPS2:CAEN/PSMDT02/branchController05/easyCrate2/easyBoard05/channel000.actual.vMon,MDT PS BC BOS1C04 | BOS2C04 LV Vmon
547,ATLMDTPS3:CAEN/PSMDT01/branchController15/easyCrate0/easyBoard09/channel001.actual.vMon,MDT PS EC EMS4C12 | EMS5C12 LV Vmon
548,ATLMDTPS2:CAEN/PSMDT02/branchController03/easyCrate0/easyBoard05/channel003.actual.vMon,MDT PS BA BIS1A08 | BIS2A08 LV Vmon
549,ATLMDTPS2:CAEN/PSMDT02/branchController00/easyCrate3/easyBoard13/channel001.actual.vMon,MDT PS BC BOL2C09 | BOS1C10 LV Vmon
550,ATLMDTPS2:CAEN/PSMDT02/branchController04/easyCrate2/easyBoard05/channel001.actual.vMon,MDT PS BC BOS1C16 | BOS3C16 LV Vmon
551,ATLMDTPS3:CAEN/PSMDT01/branchController10/easyCrate0/easyBoard09/channel002.actual.vMon,MDT PS EA EOS2A12 | EOS3A12 LV Vmon
552,ATLMDTPS3:CAEN/PSMDT01/branchController10/easyCrate3/easyBoard01/channel001.actual.vMon,MDT PS EA EOL3A01 | EOL4A01 LV Vmon
553,ATLMDTPS2:CAEN/PSMDT02/branchController04/easyCrate1/easyBoard13/channel002.actual.vMon,MDT PS BA BOL5A15 | BOS2A16 LV Vmon
554,ATLMDTPS2:CAEN/PSMDT02/branchController06/easyCrate2/easyBoard17/channel002.actual.vMon,MDT PS BC BMS2C06 | BMS3C06 LV Vmon
555,ATLMDTPS3:CAEN/PSMDT01/branchController10/easyCrate0/easyBoard05/channel001.actual.vMon,MDT PS EA EOS4A10 | EOS5A10 LV Vmon
556,ATLMDTPS2:CAEN/PSMDT02/branchController02/easyCrate2/easyBoard17/channel001.actual.vMon,MDT PS BC BML5C13 LV Vmon
557,ATLMDTPS2:CAEN/PSMDT02/branchController03/easyCrate2/easyBoard09/channel004.actual.vMon,MDT PS BC BIS3C10 | BIS4C10 LV Vmon
558,ATLMDTPS3:CAEN/PSMDT01/branchController10/easyCrate1/easyBoard01/channel003.actual.vMon,MDT PS EA EOS2A14 | EOS4A14 LV Vmon
559,ATLMDTPS3:CAEN/PSMDT01/branchController12/easyCrate2/easyBoard13/channel003.actual.vMon,MDT PS EA EES1A14 | EES2A14 LV Vmon
560,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate2/easyBoard01/channel004.actual.vMon,MDT PS BC BIS3C02 | BIS4C02 LV Vmon
561,ATLMDTPS3:CAEN/PSMDT01/branchController12/easyCrate2/easyBoard09/channel001.actual.vMon,MDT PS EA EEL1A15 | EEL2A15 LV Vmon
562,ATLMDTPS3:CAEN/PSMDT01/branchController10/easyCrate1/easyBoard01/channel000.actual.vMon,MDT PS EA EOL1A13 | EOL2A13 LV Vmon
563,ATLMDTPS2:CAEN/PSMDT02/branchController00/easyCrate0/easyBoard13/channel001.actual.vMon,MDT PS BA BOL2A09 | BOS2A10 LV Vmon
564,ATLMDTPS2:CAEN/PSMDT02/branchController03/easyCrate0/easyBoard09/channel002.actual.vMon,MDT PS BA BIL5A09 | BIL6A09 LV Vmon
565,ATLMDTPS2:CAEN/PSMDT02/branchController03/easyCrate2/easyBoard01/channel000.actual.vMon,MDT PS BC BIL1C05 | BIL2C05 LV Vmon
566,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate2/easyBoard05/channel004.actual.vMon,MDT PS BC BIS3C04 | BIS4C04 LV Vmon
567,ATLMDTPS2:CAEN/PSMDT02/branchController05/easyCrate0/easyBoard17/channel000.actual.vMon,MDT PS BA BOS1A02 | BOS2A02 LV Vmon
568,ATLMDTPS3:CAEN/PSMDT01/branchController14/easyCrate4/easyBoard01/channel002.actual.vMon,MDT PS EA EML4A05 | EML5A05 LV Vmon
569,ATLMDTPS2:CAEN/PSMDT02/branchController03/easyCrate0/easyBoard05/channel005.actual.vMon,MDT PS BA BIS5A08 | BIS6A08 LV Vmon
570,ATLMDTPS2:CAEN/PSMDT02/branchController04/easyCrate3/easyBoard09/channel000.actual.vMon,MDT PS BA BOE3A13 LV Vmon
571,ATLMDTPS3:CAEN/PSMDT02/branchController07/easyCrate2/easyBoard17/channel003.actual.vMon,MDT PS EC BIS7C14 | BIS7C16 | BIS8C14 | BIS8C16 LV Vmon
572,ATLMDTPS2:CAEN/PSMDT02/branchController02/easyCrate2/easyBoard09/channel002.actual.vMon,MDT PS BC BMF2C12 | BMF2C14 LV Vmon
573,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate1/easyBoard17/channel001.actual.vMon,MDT PS BA BIS3A16 | BIS4A16 LV Vmon
574,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate2/easyBoard09/channel003.actual.vMon,MDT PS BC BIS1C14 | BIS2C14 LV Vmon
575,ATLMDTPS3:CAEN/PSMDT01/branchController15/easyCrate3/easyBoard01/channel002.actual.vMon,MDT PS EC EML4C01 | EML5C01 LV Vmon
576,ATLMDTPS2:CAEN/PSMDT02/branchController04/easyCrate3/easyBoard05/channel000.actual.vMon,MDT PS BC BOG2C14 | BOG6C14 LV Vmon
577,ATLMDTPS2:CAEN/PSMDT02/branchController03/easyCrate2/easyBoard09/channel003.actual.vMon,MDT PS BC BIS1C10 | BIS2C10 LV Vmon
578,ATLMDTPS2:CAEN/PSMDT02/branchController03/easyCrate2/easyBoard17/channel002.actual.vMon,MDT PS BC BIS5C12 | BIS6C12 LV Vmon
579,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate1/easyBoard01/channel003.actual.vMon,MDT PS BA BIS1A02 | BIS2A02 LV Vmon
580,ATLMDTPS2:CAEN/PSMDT02/branchController02/easyCrate2/easyBoard01/channel002.actual.vMon,MDT PS BA BML4A11 | BML5A11 LV Vmon
581,ATLMDTPS2:CAEN/PSMDT02/branchController05/easyCrate1/easyBoard17/channel001.actual.vMon,MDT PS BA BOS3A04 | BOS4A04 LV Vmon
582,ATLMDTPS2:CAEN/PSMDT02/branchController04/easyCrate2/easyBoard09/channel002.actual.vMon,MDT PS BC BMG2C14 | BMG4C14 LV Vmon
583,ATLMDTPS2:CAEN/PSMDT02/branchController03/easyCrate0/easyBoard01/channel000.actual.vMon,MDT PS BA BIL1A05 | BIL2A05 LV Vmon
584,ATLMDTPS2:CAEN/PSMDT02/branchController06/easyCrate1/easyBoard09/channel000.actual.vMon,MDT PS BC BMS4C16 | BMS6C16 LV Vmon
585,ATLMDTPS3:CAEN/PSMDT01/branchController15/easyCrate0/easyBoard01/channel000.actual.vMon,MDT PS EC EML1C09 | EML1C11 LV Vmon
586,ATLMDTPS3:CAEN/PSMDT01/branchController14/easyCrate3/easyBoard09/channel001.actual.vMon,MDT PS EA EMS4A04 | EMS5A04 LV Vmon
587,ATLMDTPS2:CAEN/PSMDT02/branchController02/easyCrate0/easyBoard17/channel003.actual.vMon,MDT PS BA BMS4A10 | BMS6A10 LV Vmon
588,ATLMDTPS3:CAEN/PSMDT01/branchController12/easyCrate2/easyBoard05/channel000.actual.vMon,MDT PS EA EEL1A13 | EEL2A13 LV Vmon
589,ATLMDTPS2:CAEN/PSMDT02/branchController06/easyCrate1/easyBoard01/channel001.actual.vMon,MDT PS BA BML2A15 | BML3A15 LV Vmon
590,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate2/easyBoard17/channel002.actual.vMon,MDT PS BC BIS5C16 | BIS6C16 LV Vmon
591,ATLMDTPS3:CAEN/PSMDT01/branchController15/easyCrate0/easyBoard05/channel002.actual.vMon,MDT PS EC EML2C11 | EML3C11 LV Vmon
592,ATLMDTPS2:CAEN/PSMDT02/branchController04/easyCrate2/easyBoard01/channel002.actual.vMon,MDT PS BC BOL4C15 | BOL5C15 LV Vmon
593,ATLMDTPS2:CAEN/PSMDT02/branchController07/easyCrate2/easyBoard09/channel002.actual.vMon,MDT PS BC BIL5C13 | BIL6C13 LV Vmon
594,ATLMDTPS2:CAEN/PSMDT02/branchController02/easyCrate0/easyBoard05/channel003.actual.vMon,MDT PS BC BML6C07 | BML6C09 LV Vmon
